EnsemblID,predictedProb,HGNCsymbol,batch,exp_mis,exp_lof,mis_z,lof_z,pLI,NimblegenSeqCapEZv2,Medexome
ENSG00000104812,0.3462,GYS1,testing,304.0268813,28.17469079,2.413208053,3.57839649,0.008322674,F,F
ENSG00000104611,0.346116667,SH2D4A,testing,141.09546,23.59780993,-3.166734158,-0.489847825,1.53E-18,T,T
ENSG00000251369,0.346116667,ZNF550,testing,126.3825669,9.30794845,-0.810012713,-1.19875526,1.52E-10,F,F
ENSG00000179331,0.345933333,RAB39A,testing,79.8579856,7.371518104,1.25110942,0.865242164,0.00185649,F,F
ENSG00000072071,0.34585,LPHN1,testing,654.6533328,47.47411383,4.6769407,6.681475599,0.999999837,T,T
ENSG00000187037,0.345816667,GPR141,testing,97.0735805,3.5012156,-1.138157002,-1.322845371,1.53E-05,F,F
ENSG00000115919,0.345783333,KYNU,testing,136.0444107,20.52958374,-1.381991412,0.990279776,1.83E-09,T,T
ENSG00000031823,0.345766667,RANBP3,testing,231.9520217,26.0369494,2.118094589,5.054576192,0.999905044,T,T
ENSG00000135426,0.345766667,TESPA1,testing,153.0559091,16.63235286,-0.076861699,1.610944008,1.92E-05,T,T
ENSG00000141985,0.345766667,SH3GL1,testing,168.6949877,15.90692164,1.344227423,2.708936527,0.058636754,F,F
ENSG00000164743,0.345733333,C8orf48,testing,NA,NA,NA,NA,NA,F,T
ENSG00000178202,0.345683333,KDELC2,testing,143.6514243,14.64512086,0.108202369,0.425834681,1.57E-08,F,F
ENSG00000144306,0.34565,SCRN3,testing,115.0624703,11.7921612,-1.410700324,0.5169756,1.32E-06,T,T
ENSG00000239900,0.34565,ADSL,testing,190.2851428,22.76819913,0.93201676,2.650665948,0.000212575,T,T
ENSG00000153292,0.345616667,GPR110,testing,274.4194639,24.40585063,-1.552507109,1.083943838,4.79E-11,T,T
ENSG00000140525,0.345516667,FANCI,testing,351.8197027,52.86338423,-3.368625104,2.1612651,5.17E-19,T,T
ENSG00000163931,0.3455,TKT,testing,261.6432533,20.38662676,1.591859852,3.156283304,0.060283495,T,T
ENSG00000263812,0.345483333,LINC00908,testing,NA,NA,NA,NA,NA,F,F
ENSG00000144681,0.34535,STAC,testing,132.4966336,15.65286228,0.106087213,2.416845653,0.010710269,T,T
ENSG00000189057,0.34535,FAM111B,testing,212.501008,16.50791611,-1.291770672,0.123832762,7.17E-11,F,F
ENSG00000168806,0.345333333,LCMT2,testing,319.9911365,13.74794222,-0.109615688,0.466979564,7.27E-08,T,T
ENSG00000185238,0.345333333,PRMT3,testing,164.1314526,21.85917527,-0.453123233,0.605778131,6.29E-12,T,T
ENSG00000173436,0.3453,MINOS1,testing,28.66286296,4.252225363,-0.57896184,1.562291819,0.348880395,T,T
ENSG00000270136,0.3453,MINOS1-NBL1,testing,53.03272074,3.729529159,0.942510854,0.887136763,0.068107983,T,T
ENSG00000039068,0.345283333,CDH1,testing,305.9509621,25.93750095,0.809569415,3.877897366,0.338547688,T,T
ENSG00000114738,0.34525,MAPKAPK3,testing,141.8013836,16.25828492,1.511612728,1.291803326,2.71E-06,T,T
ENSG00000065060,0.345233333,UHRF1BP1,testing,436.7689476,44.36589778,-0.426681172,3.772379033,2.47E-07,T,T
ENSG00000188379,0.34515,IFNA2,testing,43.9779013,2.85057611,-2.214319649,0.499041346,0.044589404,F,F
ENSG00000179119,0.3451,SPTY2D1,testing,216.8552651,26.59091046,0.028408606,4.723867619,0.997915214,F,F
ENSG00000142188,0.345083333,TMEM50B,testing,47.88829686,7.887994132,0.698913416,2.076700067,0.298982341,F,F
ENSG00000100209,0.344983333,HSCB,testing,79.58953159,9.598104189,0.032321714,0.830717803,0.00014192,F,F
ENSG00000139629,0.344966667,GALNT6,testing,235.240734,23.10755629,0.199018529,2.082854056,1.66E-06,T,T
ENSG00000256206,0.34495,,testing,NA,NA,NA,NA,NA,T,T
ENSG00000118193,0.344883333,KIF14,testing,454.5396109,54.66019473,-1.180602636,4.911893147,6.03E-05,F,F
ENSG00000068831,0.344833333,RASGRP2,testing,233.8979621,19.98994846,1.18006531,4.207339894,0.995280465,T,T
ENSG00000061938,0.3448,TNK2,testing,469.1747919,29.15430689,-1.079955614,1.679437413,1.21E-10,T,T
ENSG00000204851,0.344783333,PNMAL2,testing,NA,NA,NA,NA,NA,F,F
ENSG00000115750,0.344716667,TAF1B,testing,165.8172871,25.57296831,-0.424764493,2.462844238,4.29E-06,T,T
ENSG00000151812,0.344683333,SLC35F4,testing,128.7312494,11.08351089,-1.218658224,1.810111452,0.009692574,F,F
ENSG00000159374,0.344566667,M1AP,testing,163.5855961,19.05238078,-0.207059093,0.238829509,5.83E-12,T,T
ENSG00000187987,0.344566667,ZSCAN23,testing,65.51966026,4.630561081,0.39396313,0.290268599,0.002702951,F,F
ENSG00000054116,0.34455,TRAPPC3,testing,61.47952827,5.22638629,1.402291878,2.264594425,0.81053922,T,T
ENSG00000267699,0.34455,,testing,NA,NA,NA,NA,NA,T,T
ENSG00000143373,0.344516667,ZNF687,testing,441.3038197,19.99197887,1.613632899,3.986031671,0.975942573,T,T
ENSG00000164393,0.344516667,GPR111,testing,170.5975165,12.46829656,-2.748786116,-0.710229921,2.14E-11,T,T
ENSG00000085415,0.3445,SEH1L,testing,144.0724813,17.38045278,1.429198745,3.416896196,0.745892347,T,T
ENSG00000089053,0.3445,ANAPC5,testing,268.2582708,27.23070935,2.964194539,2.891214791,4.18E-05,T,T
ENSG00000120327,0.344466667,PCDHB14,testing,328.3612146,11.21809024,0.495611784,-0.23125273,9.06E-09,F,F
ENSG00000175664,0.34445,TEX26,testing,78.85103861,11.17457627,-2.321665547,-0.244596987,8.72E-09,F,F
ENSG00000142556,0.3443,ZNF614,testing,177.3408725,15.73595961,-0.318042215,2.181492438,0.002120628,T,T
ENSG00000167281,0.344266667,RBFOX3,testing,NA,NA,NA,NA,NA,T,T
ENSG00000162873,0.34425,KLHDC8A,testing,169.6752279,12.53269892,1.564894238,0.988493936,1.59E-05,T,T
ENSG00000166783,0.344233333,KIAA0430,testing,596.6367646,49.26235934,2.836204426,6.670332762,0.999999566,T,T
ENSG00000267964,0.344083333,,testing,56.56615247,1.678790878,0.101852457,1.283476759,0.498245137,F,F
ENSG00000141642,0.344066667,ELAC1,testing,108.1234749,7.0288816,-0.605695354,2.626230369,0.895039746,T,T
ENSG00000155868,0.343966667,MED7,testing,73.1156056,6.77568888,0.864643521,1.817393651,0.215739811,F,F
ENSG00000135766,0.34395,EGLN1,testing,209.896417,12.4365474,4.554223454,3.212438365,0.925890294,T,T
ENSG00000142657,0.343933333,PGD,testing,176.6786791,19.26495825,1.09211721,3.896468787,0.968660462,T,T
ENSG00000128694,0.343816667,OSGEPL1,testing,103.4790937,10.25455897,-0.169294863,1.006753728,0.000202434,T,T
ENSG00000101335,0.343766667,MYL9,testing,77.20420219,3.662002515,1.347369556,0.86032405,0.066042135,F,F
ENSG00000100567,0.343716667,PSMA3,testing,80.32519463,13.63662539,1.818708783,3.657995959,0.990281922,F,F
ENSG00000101452,0.343566667,DHX35,testing,254.4371857,36.69816668,-0.078585212,2.403425482,9.69E-11,T,T
ENSG00000169914,0.343566667,OTUD3,testing,113.8832906,13.4799472,0.63632521,1.208699994,2.63E-05,T,T
ENSG00000198818,0.34355,SFT2D1,testing,45.56417378,8.492812011,-0.031580706,2.206971813,0.350193452,T,T
ENSG00000169740,0.343516667,ZNF32,testing,80.7121001,7.60293178,1.236529366,2.012864317,0.276205823,F,F
ENSG00000110848,0.3435,CD69,testing,57.25607828,8.582514924,-0.888415729,1.54948104,0.018883358,F,F
ENSG00000162777,0.343433333,DENND2D,testing,153.5671353,19.23425752,0.890723893,1.859843492,1.03E-05,T,T
ENSG00000100628,0.343416667,ASB2,testing,288.5589627,18.76019739,1.714930243,2.00347948,4.59E-05,F,F
ENSG00000169019,0.343116667,COMMD8,testing,45.47091966,8.421323869,-0.110912321,-0.197530905,9.08E-07,T,T
ENSG00000179840,0.343083333,C1orf200,testing,66.1385119,3.27004924,1.030771308,0.695717778,0.054923005,T,T
ENSG00000094963,0.342983333,FMO2,testing,151.2516736,14.45614699,-0.705867262,1.942575478,0.00129018,T,T
ENSG00000156206,0.342933333,C15orf26,testing,96.76737079,10.03167433,0.03815547,2.824693045,0.835174204,F,F
ENSG00000180626,0.342933333,ZNF594,testing,222.0592734,11.65460011,-3.017795161,-0.680546627,1.14E-10,F,F
ENSG00000174808,0.3429,BTC,testing,56.82925913,5.00288139,-0.984322051,1.329896406,0.116138687,T,T
ENSG00000204897,0.34285,KRT25,testing,154.2511683,15.53127148,-0.738372753,1.138954151,1.85E-06,T,T
ENSG00000222022,0.342783333,,testing,NA,NA,NA,NA,NA,F,T
ENSG00000235863,0.342766667,B3GALT4,testing,168.1579597,11.3947905,2.985743609,2.4634649,0.236708748,T,T
ENSG00000160796,0.34275,NBEAL2,testing,993.9402753,81.14130307,1.736692192,7.053529358,0.862533062,T,T
ENSG00000128342,0.342733333,LIF,testing,83.83222948,4.661867647,0.792350628,2.138797556,0.774442436,F,F
ENSG00000153002,0.342733333,CPB1,testing,151.7327698,18.21499912,0.227637328,-0.414298655,2.27E-14,T,T
ENSG00000164715,0.3426,LMTK2,testing,554.8702215,32.75925542,0.641003135,4.977374809,0.994402283,T,T
ENSG00000138433,0.342533333,CIR1,testing,131.1138515,20.3751729,0.731039817,2.935204974,0.012119052,T,T
ENSG00000163686,0.342466667,ABHD6,testing,116.9190891,11.95951278,0.22251503,1.70704007,0.002559916,T,T
ENSG00000170473,0.342433333,WIBG,testing,66.8048767,6.213756514,1.723766675,2.469260025,0.862135667,F,F
ENSG00000106049,0.342416667,HIBADH,testing,90.81049271,11.5955389,-0.933618542,2.500445071,0.250720099,T,T
ENSG00000136783,0.3424,NIPSNAP3A,testing,80.40790615,9.343452459,-0.250482527,0.435369796,1.64E-05,F,F
ENSG00000163762,0.3424,TM4SF18,testing,60.83335525,6.693402926,-0.198583977,-0.883157044,2.10E-07,T,T
ENSG00000143105,0.342383333,KCNA10,testing,179.8096061,4.83762047,-1.57542352,0.377242845,0.003059489,T,T
ENSG00000070371,0.342333333,CLTCL1,testing,502.7930183,48.28971357,-1.204248202,0.75404025,1.24E-26,T,T
ENSG00000141696,0.342333333,LEPREL4,testing,200.9749075,13.10106703,1.724239186,0.301335378,4.38E-08,F,F
ENSG00000198826,0.34215,ARHGAP11A,testing,287.5598547,26.93281283,0.362275081,3.804673143,0.124921594,T,T
ENSG00000108599,0.342133333,AKAP10,testing,183.6510563,25.92110352,0.384427239,4.265061999,0.932283431,F,F
ENSG00000151148,0.34195,UBE3B,testing,410.5742297,46.13655732,1.196675397,4.832529589,0.009387706,T,T
ENSG00000164897,0.34195,TMUB1,testing,85.73860921,3.89067608,0.461605106,1.451699083,0.314893201,T,T
ENSG00000151743,0.3419,AMN1,testing,66.8540076,8.735320509,1.008221585,1.587083098,0.020102656,F,T
ENSG00000136108,0.3418,CKAP2,testing,199.7363806,18.96146231,-1.220434552,1.128660967,3.96E-08,F,F
ENSG00000172456,0.341633333,FGGY,testing,181.1878714,22.6408014,-1.88270864,0.75795041,1.21E-11,T,T
ENSG00000204301,0.341633333,NOTCH4,testing,737.1494616,59.23485393,2.452758072,4.148840801,1.20E-10,F,T
ENSG00000185818,0.341583333,NAT8L,testing,96.68355204,3.995931936,2.570943416,1.484610579,0.324677884,F,F
ENSG00000100722,0.341566667,ZC3H14,testing,230.2357325,32.67389665,1.071358819,5.315672161,0.999785297,T,T
ENSG00000124780,0.34155,KCNK17,testing,121.5183413,10.1231429,0.333591717,0.349676955,3.39E-06,T,T
ENSG00000134253,0.341466667,TRIM45,testing,210.8972672,15.09893672,0.569112605,1.044931241,1.45E-06,T,T
ENSG00000133872,0.34135,TMEM66,testing,108.5892696,11.08578958,-0.582531196,1.810603335,0.009701338,F,F
ENSG00000122176,0.341283333,FMOD,testing,143.9211753,6.874762352,-1.063265384,1.463881652,0.049581381,F,F
ENSG00000158793,0.341266667,NIT1,testing,115.8407356,13.44745568,-1.506923579,1.741638522,0.000861525,T,T
ENSG00000185745,0.341233333,IFIT1,testing,133.5859132,9.6331967,-0.821586714,1.478717443,0.0053482,F,F
ENSG00000152778,0.341166667,IFIT5,testing,139.2639093,11.51369047,0.010937967,2.193490193,0.05814235,F,F
ENSG00000257218,0.341083333,GATC,testing,74.60162891,5.542512158,1.279917764,-0.192493435,7.79E-05,F,F
ENSG00000104671,0.341066667,DCTN6,testing,61.41270803,9.400764821,0.150588723,1.744871162,0.026238399,T,T
ENSG00000158815,0.341033333,FGF17,testing,114.9246587,6.284871319,3.144739496,2.483349681,0.86533156,T,T
ENSG00000261594,0.341,TPBGL,testing,NA,NA,NA,NA,NA,F,F
ENSG00000120156,0.34095,TEK,testing,361.293751,41.74664586,1.19126683,6.093676197,0.999992784,T,T
ENSG00000143256,0.340816667,PFDN2,testing,66.6552894,6.83719638,0.997817972,1.832501561,0.219933484,T,T
ENSG00000170275,0.340783333,CRTAP,testing,147.118121,11.27757066,-0.358170076,0.966794055,5.34E-05,T,T
ENSG00000155269,0.340733333,GPR78,testing,181.6343407,6.077718763,-1.392389228,-0.370580716,1.28E-05,T,T
ENSG00000187446,0.340716667,CHP1,testing,76.01711893,11.26785975,2.637647747,2.439844156,0.228123192,T,T
ENSG00000188227,0.340633333,ZNF793,testing,114.9625556,10.75915718,-1.096543008,0.531257652,5.31E-06,T,T
ENSG00000204397,0.340633333,CARD16,testing,59.3960895,6.36512683,0.15206899,1.321257768,0.040164332,F,F
ENSG00000196975,0.340533333,ANXA4,testing,119.7554774,19.65172045,0.436031893,2.380176512,0.000342407,T,T
ENSG00000115539,0.340466667,PDCL3,testing,85.00509931,7.998333211,-0.26498466,0.699935246,0.000392971,T,T
ENSG00000144649,0.340366667,FAM198A,testing,NA,NA,NA,NA,NA,T,T
ENSG00000160307,0.340283333,S100B,testing,29.7485111,2.2911879,0.33615729,0.844984575,0.181611099,T,T
ENSG00000183570,0.340283333,PCBP3,testing,129.1819061,16.13129143,1.427962758,3.731909282,0.980315405,T,T
ENSG00000196968,0.340233333,FUT11,testing,229.4391489,8.962051438,1.04749395,0.318334971,1.26E-05,F,F
ENSG00000214367,0.340183333,HAUS3,testing,154.1674451,14.29464919,-2.041846847,0.863201371,8.90E-07,T,T
ENSG00000129295,0.34015,LRRC6,testing,132.5569379,20.27245378,-0.783518373,1.379983974,8.30E-08,T,T
ENSG00000178171,0.340083333,AMER3,testing,300.4098874,16.77224044,-2.104944185,1.879924405,0.000112023,T,T
ENSG00000205867,0.340083333,KRTAP5-2,testing,53.5119204,2.48419683,-0.366954009,-0.952663444,0.000625083,F,F
ENSG00000126368,0.339983333,NR1D1,testing,261.884218,17.75153065,2.202902047,3.703347797,0.946085418,F,F
ENSG00000136100,0.33995,VPS36,testing,119.770524,21.87224122,1.464618761,3.36187256,0.100608361,T,T
ENSG00000101210,0.3399,EEF1A2,testing,211.3739893,10.07774518,6.135550827,3.144643974,0.964131454,F,F
ENSG00000171649,0.339883333,ZIK1,testing,139.2669407,10.42892315,-0.071831703,-0.175171938,4.79E-08,T,T
ENSG00000159256,0.339866667,MORC3,testing,293.9501485,34.10328179,2.594674158,5.445540829,0.999874192,T,T
ENSG00000256870,0.339833333,SLC5A8,testing,191.3261606,20.90141725,-0.518885869,0.628654453,2.86E-11,T,T
ENSG00000006114,0.3398,SYNRG,testing,384.0317952,37.28707483,0.25038695,5.075461324,0.972748212,T,T
ENSG00000159377,0.3398,PSMB4,testing,125.0424447,13.41138816,1.401563713,2.816186906,0.398813285,T,T
ENSG00000123472,0.339783333,ATPAF1,testing,74.21834973,11.3900261,1.091130993,2.462581664,0.236382638,T,T
ENSG00000198523,0.339733333,PLN,testing,19.0784994,1.18291492,0.568695442,0.166595054,0.111194229,F,F
ENSG00000083844,0.339633333,ZNF264,testing,194.9629523,14.53333326,-1.122256731,1.177944114,7.10E-06,F,F
ENSG00000108604,0.339583333,SMARCD2,testing,173.8973403,25.00879348,2.37002298,4.359529219,0.980738447,F,F
ENSG00000113732,0.339566667,ATP6V0E1,testing,29.66790798,3.478571582,0.329375771,1.316408563,0.277597261,T,T
ENSG00000078668,0.33945,VDAC3,testing,83.18201962,10.63507378,0.170649322,3.230426537,0.970696229,T,T
ENSG00000006116,0.339416667,CACNG3,testing,132.135872,13.02233198,3.154529705,3.574654243,0.987801232,T,T
ENSG00000069943,0.339416667,PIGB,testing,130.9099285,18.63453886,-1.200835402,2.210860311,0.000232192,T,T
ENSG00000157470,0.339283333,FAM81A,testing,114.875558,14.36703847,1.363387157,2.970662995,0.48707232,F,F
ENSG00000013374,0.339233333,NUB1,testing,167.9750836,19.51172422,0.753846645,1.908795574,1.15E-05,T,T
ENSG00000189298,0.339233333,ZKSCAN3,testing,163.5437388,16.9981989,1.474188237,1.921677301,0.000122608,T,T
ENSG00000196083,0.339233333,IL1RAP,testing,143.7276853,14.5769523,1.498442077,3.003658562,0.506746749,T,T
ENSG00000159023,0.339183333,EPB41,testing,270.5245434,33.69762021,0.3427167,4.214491437,0.062109871,T,T
ENSG00000161940,0.339166667,BCL6B,testing,229.5451774,14.30575306,1.728633374,2.69906943,0.151089912,F,F
ENSG00000107623,0.339133333,GDF10,testing,220.0006451,8.000628408,1.319079719,2.101475688,0.308234425,F,F
ENSG00000168491,0.339083333,CCDC110,testing,219.5989489,20.45100319,-0.871411744,1.194012162,1.35E-08,T,T
ENSG00000170608,0.339083333,FOXA3,testing,138.4572641,4.733725641,0.102144908,1.699928178,0.395510308,F,F
ENSG00000133627,0.339,ACTR3B,testing,145.962344,17.33667168,3.844566122,4.124511645,0.99754718,T,T
ENSG00000103034,0.338933333,NDRG4,testing,137.9265447,17.30671444,0.746600165,2.69227119,0.019809072,T,T
ENSG00000138606,0.338933333,SHF,testing,152.4021854,13.87356063,0.689485296,2.35990017,0.028083266,T,T
ENSG00000196963,0.338933333,PCDHB16,testing,335.9269613,11.07620883,1.41244415,1.510892508,0.001770815,F,F
ENSG00000178404,0.338916667,,testing,NA,NA,NA,NA,NA,T,T
ENSG00000111704,0.338883333,NANOG,testing,71.42101032,7.531530857,2.050049719,2.718512454,0.911618852,F,F
ENSG00000118194,0.33885,TNNT2,testing,109.9613104,20.53398186,1.537449519,2.958548498,0.01285284,T,T
ENSG00000043462,0.3388,LCP2,testing,164.281329,26.50474133,0.08705722,4.522549723,0.98890038,T,T
ENSG00000177045,0.338733333,SIX5,testing,266.8493557,8.031913307,1.941732185,2.108314009,0.310828643,F,F
ENSG00000146425,0.338683333,DYNLT1,testing,36.03034986,6.308394964,-0.567927812,1.304810874,0.039210973,F,F
ENSG00000204390,0.338683333,HSPA1L,testing,225.2906488,9.53462974,0.8241458,0.171510564,2.19E-06,F,F
ENSG00000266202,0.338666667,,testing,20.67924601,3.170810233,-0.787416722,0.651315031,0.052336302,F,F
ENSG00000108846,0.33865,ABCC3,testing,574.8777821,49.95779497,-0.124892452,2.797052573,2.62E-14,T,T
ENSG00000204435,0.33865,CSNK2B,testing,79.79002695,8.827768611,3.602485486,2.943168814,0.943856699,T,T
ENSG00000056736,0.338583333,IL17RB,testing,158.2767902,18.76366985,-0.883440575,1.089362749,3.51E-08,T,T
ENSG00000137817,0.338433333,PARP6,testing,208.3151204,30.42789978,3.128447057,4.9254538,0.997418878,T,T
ENSG00000122085,0.338383333,MTERFD2,testing,123.4195535,9.423622532,-0.025553583,1.427443074,0.00488812,T,T
ENSG00000164970,0.3383,FAM219A,testing,77.85423352,7.556720385,2.486444463,2.002357341,0.272603036,F,F
ENSG00000080839,0.338266667,RBL1,testing,336.3518188,42.55111479,0.676127178,4.031967315,1.76E-05,T,T
ENSG00000185219,0.33825,ZNF445,testing,323.6030526,25.18539507,0.913670225,4.576461753,0.996478491,T,T
ENSG00000147869,0.338233333,CER1,testing,84.6307603,4.1289827,-2.305866284,-0.912107344,2.58E-05,F,F
ENSG00000065054,0.3382,SLC9A3R2,testing,107.5280358,9.036375742,-0.965641512,1.659627671,0.022703762,T,T
ENSG00000145194,0.338183333,ECE2,testing,351.6255897,34.22089714,0.303243567,0.884075033,1.65E-17,T,T
ENSG00000183207,0.33815,RUVBL2,testing,249.3741759,20.05164046,4.193016711,4.435725294,0.99911008,F,F
ENSG00000130818,0.3381,ZNF426,testing,157.761505,19.16862929,-0.982832485,0.038152867,5.95E-13,T,T
ENSG00000164896,0.337966667,FASTK,testing,192.249116,18.48787988,2.407582877,2.876966879,0.030531352,T,T
ENSG00000188910,0.337883333,GJB3,testing,125.4904343,8.14468283,-0.808180192,1.09151433,0.002733071,F,F
ENSG00000170445,0.3378,HARS,testing,194.3503541,21.67906102,1.591127023,2.697469513,0.000736051,T,T
ENSG00000115137,0.337783333,DNAJC27,testing,96.85462247,11.00331374,0.340674526,2.091373113,0.048258233,T,T
ENSG00000173214,0.337766667,KIAA1919,testing,151.291699,10.82937115,-0.743949116,0.851683015,4.16E-05,F,F
ENSG00000111186,0.337716667,WNT5B,testing,182.1548262,10.03488273,2.397493653,2.825244635,0.835340309,F,F
ENSG00000125872,0.337533333,LRRN4,testing,322.1981704,11.76776386,2.049096063,-0.067061387,1.45E-08,F,F
ENSG00000141519,0.337516667,CCDC40,testing,463.3345692,39.92140195,0.143942252,2.652913898,6.32E-11,T,T
ENSG00000155729,0.337466667,KCTD18,testing,170.3684491,12.27348741,0.201171677,1.491089259,0.000526111,T,T
ENSG00000173812,0.337466667,EIF1,testing,40.742176,4.51393045,2.125861498,2.104588063,0.764131765,T,T
ENSG00000183833,0.337466667,MAATS1,testing,265.4151875,29.84666143,-0.317787071,1.966699113,9.78E-10,T,T
ENSG00000178988,0.33745,MRFAP1L1,testing,69.3499882,3.33947121,0.490432456,0.184015245,0.008908008,T,T
ENSG00000108344,0.337316667,PSMD3,testing,216.6399434,20.64976692,2.746230898,4.501396846,0.999288335,T,T
ENSG00000180884,0.337316667,ZNF792,testing,219.2827876,13.07838519,-0.089750269,0.569296684,3.90E-07,T,T
ENSG00000166788,0.3373,SAAL1,testing,137.1054678,17.12367293,-0.705723202,1.944660033,0.000128877,T,T
ENSG00000132313,0.33725,MRPL35,testing,63.88274355,8.835371932,-0.129568336,1.611414176,0.02093701,T,T
ENSG00000057468,0.3372,MSH4,testing,255.1363805,35.12574999,-1.067585021,1.358126794,3.70E-15,T,T
ENSG00000131386,0.337166667,GALNT15,testing,220.7072357,21.84273684,-1.655823618,1.026424771,5.52E-10,T,T
ENSG00000169372,0.33715,CRADD,testing,76.1482411,4.08032965,-0.327999382,2.000955071,0.731812881,F,F
ENSG00000197057,0.337116667,DTHD1,testing,NA,NA,NA,NA,NA,T,T
ENSG00000198730,0.337116667,CTR9,testing,382.450539,48.61461487,4.438191794,6.622597272,0.999999447,T,T
ENSG00000080603,0.337083333,SRCAP,testing,1225.568683,89.08744592,2.229441433,8.510107704,0.999999997,T,T
ENSG00000165480,0.337066667,SKA3,testing,121.3860992,12.71636606,-0.2936227,0.476780105,3.00E-07,F,F
ENSG00000179588,0.337033333,ZFPM1,testing,406.5884423,14.18452792,2.973639486,2.415678312,0.031491837,F,F
ENSG00000110876,0.336983333,SELPLG,testing,146.0074023,5.69556312,-0.444968691,0.703777372,0.004954425,F,F
